,filename,FinalDel,AccessibilityModify,HiddenApi,HiddenModify,ParameterListModifyDep,InnerExtensionClassUseDep,InheritExtension,ImplementExtension,AggregationExtensionInterfaceClassDep,InheritanceNative,ImplementNative,AggregationAOSPClassDep,PublicInterfaceUseDep,ReflectUse,Conflict_times
0,libs/WindowManager/Shell/src/com/android/wm/shell/startingsurface/SplashscreenIconDrawableFactory.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1,packages/SystemUI/shared/src/com/android/systemui/shared/plugins/PluginManagerImpl.java,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2,packages/SystemUI/src/com/android/systemui/qs/QSAnimator.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
3,packages/SystemUI/src/com/android/systemui/util/sensors/ThresholdSensorImpl.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
4,services/core/java/com/android/server/camera/CameraServiceProxy.java,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
5,services/core/java/com/android/server/wm/TaskOrganizerController.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
6,core/java/android/app/ResourcesManager.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1
7,core/java/android/content/pm/ConstrainDisplayApisConfig.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0
8,core/java/android/window/PictureInPictureSurfaceTransaction.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
9,core/java/android/window/SizeConfigurationBuckets.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0
10,core/java/com/android/internal/jank/InteractionJankMonitor.java,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0
11,core/java/com/android/internal/os/BatteryStatsImpl.java,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0
12,core/java/com/android/internal/policy/TransitionAnimation.java,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0
13,keystore/java/android/security/keystore2/AndroidKeyStoreKey.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
14,libs/WindowManager/Shell/src/com/android/wm/shell/bubbles/BubbleStackView.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
15,libs/WindowManager/Shell/src/com/android/wm/shell/common/DisplayImeController.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
16,libs/WindowManager/Shell/src/com/android/wm/shell/common/DisplayLayout.java,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
17,libs/WindowManager/Shell/src/com/android/wm/shell/common/split/SplitLayout.java,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,25.0,34.0,0.0,0
18,libs/WindowManager/Shell/src/com/android/wm/shell/common/split/SplitWindowManager.java,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19,libs/WindowManager/Shell/src/com/android/wm/shell/hidedisplaycutout/HideDisplayCutoutOrganizer.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
20,libs/WindowManager/Shell/src/com/android/wm/shell/splitscreen/StageCoordinator.java,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0
21,libs/WindowManager/Shell/src/com/android/wm/shell/stagesplit/OutlineView.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
22,libs/WindowManager/Shell/src/com/android/wm/shell/transition/DefaultTransitionHandler.java,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0
23,libs/WindowManager/Shell/src/com/android/wm/shell/util/CounterRotator.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
24,media/java/android/media/AudioManager.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,0.0,0
25,packages/SettingsLib/src/com/android/settingslib/applications/RecentAppOpsAccess.java,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
26,packages/SettingsLib/src/com/android/settingslib/location/SettingsInjector.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
27,packages/SystemUI/shared/src/com/android/systemui/shared/plugins/PluginActionManager.java,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0
