,Merge,Conf_files,Conf_javas,Conf_details,Loc,Block,Loc_details
0,8a29f70837623479e38b3ac2d7a0a589f739138e,83,5,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/uri/UriGrantsManagerService.java', 'services/core/java/com/android/server/am/ActivityManagerDebugConfig.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/core/java/com/android/server/wm/AppWindowToken.java']",48,6,"[9, 1, 2, 31, 5]"
1,13f9931b3efc9d414616343c606160b866ad3022,86,14,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'services/core/java/com/android/server/wm/TaskSnapshotController.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'services/net/java/android/net/ip/IpServer.java', 'services/core/java/com/android/server/UiModeManagerService.java', 'services/core/java/com/android/server/wm/TaskSnapshotPersister.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/wm/WindowStateAnimator.java', 'services/autofill/java/com/android/server/autofill/RemoteFillService.java', 'services/core/java/com/android/server/pm/permission/PermissionManagerService.java', 'services/core/java/com/android/server/wm/AppWindowToken.java']",79,16,"[0, 5, 8, 12, 6, 1, 3, 1, 10, 6, 6, 11, 5, 5]"
2,d9248195836c54f0cd394e0729a9b0ca2500591b,21,12,"['services/core/java/com/android/server/am/ProcessList.java', 'services/core/java/com/android/server/wm/AppWindowToken.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'core/java/android/os/ZygoteProcess.java', 'core/java/com/android/internal/os/Zygote.java', 'services/core/java/com/android/server/StorageManagerService.java', 'services/core/java/com/android/server/job/JobServiceContext.java', 'services/core/java/com/android/server/display/AutomaticBrightnessController.java', 'core/java/com/android/internal/policy/DecorView.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'core/java/com/android/internal/app/ResolverActivity.java']",127,18,"[12, 16, 8, 19, 2, 11, 29, 7, 1, 3, 2, 17]"
3,8bbd8cbba1bc45145fbc31a825e495192c42be90,174,19,"['core/java/android/view/ViewRootImpl.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/display/DisplayPowerController.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/wm/TaskSnapshotController.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'media/java/android/media/AudioTrack.java', 'services/core/java/com/android/server/LocationManagerService.java', 'services/core/java/com/android/server/net/NetworkPolicyManagerService.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'telephony/java/android/telephony/TelephonyManager.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/pm/permission/PermissionManagerService.java', 'services/core/java/com/android/server/connectivity/NetworkNotificationManager.java', 'telephony/java/android/telephony/ServiceState.java', 'services/core/java/com/android/server/AlarmManagerService.java', 'services/core/java/com/android/server/am/ActiveServices.java']",425,35,"[0, 54, 29, 37, 81, 2, 26, 20, 12, 24, 72, 27, 4, 1, 1, 4, 10, 17, 4]"
4,49dd836fa64d8e075eda8f379a2118c29a8196e3,146,27,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/com/android/internal/telephony/gsm/SmsMessage.java', 'services/core/java/com/android/server/ConnectivityService.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'core/java/android/util/MemoryIntArray.java', 'services/core/java/com/android/server/clipboard/ClipboardService.java', 'packages/NetworkStack/src/com/android/server/connectivity/NetworkMonitor.java', 'services/core/java/com/android/server/wm/RecentsAnimation.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/wm/WindowState.java', 'core/java/android/view/SurfaceView.java', 'services/core/java/com/android/server/display/DisplayManagerService.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/notification/NotificationManagerService.java', 'telephony/java/android/telephony/CellSignalStrengthWcdma.java', 'services/core/java/com/android/server/pm/permission/PermissionManagerService.java', 'telephony/java/android/telephony/SubscriptionInfo.java', 'services/core/java/com/android/server/pm/permission/DefaultPermissionGrantPolicy.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/core/java/com/android/server/am/ProcessList.java', 'services/core/java/com/android/server/wm/ActivityStartInterceptor.java', 'media/java/android/media/RingtoneManager.java', 'telephony/java/android/telephony/CellSignalStrengthGsm.java', 'telephony/java/com/android/internal/telephony/cdma/SmsMessage.java', 'services/core/java/com/android/server/AlarmManagerService.java', 'telephony/java/android/telephony/SmsManager.java', 'telephony/java/android/telephony/SmsMessage.java']",342,47,"[1, 13, 32, 5, 2, 72, 51, 7, 5, 3, 24, 1, 3, 2, 1, 4, 3, 7, 23, 4, 10, 29, 1, 13, 11, 2, 13]"
5,80fbcfe9b86185398666310a6ca8f785c99360bf,261,82,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/android/hardware/camera2/params/OutputConfiguration.java', 'services/core/java/com/android/server/ConnectivityService.java', 'core/java/android/os/storage/StorageManager.java', 'packages/NetworkStack/src/android/net/dhcp/DhcpClient.java', 'services/core/java/com/android/server/biometrics/ClientMonitor.java', 'services/core/java/com/android/server/am/OomAdjuster.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/adb/AdbDebuggingManager.java', 'core/java/android/bluetooth/BluetoothPbapClient.java', 'services/core/java/com/android/server/content/SyncManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/NetworkStack/src/android/net/dhcp/DhcpPacket.java', 'services/core/java/com/android/server/statusbar/StatusBarManagerService.java', 'core/java/android/app/LoadedApk.java', 'services/core/java/com/android/server/wm/Dimmer.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'core/java/android/bluetooth/BluetoothHidDevice.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'core/java/android/bluetooth/BluetoothA2dpSink.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/biometrics/AuthenticationClient.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/devicepolicy/java/com/android/server/devicepolicy/DevicePolicyManagerService.java', 'services/core/java/com/android/server/wm/WindowState.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'core/java/android/bluetooth/BluetoothSap.java', 'core/java/android/os/ZygoteProcess.java', 'services/core/java/com/android/server/am/PreBootBroadcaster.java', 'core/java/android/view/SurfaceView.java', 'core/java/android/content/pm/PackageInstaller.java', 'services/core/java/com/android/server/wm/TaskPositioner.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/WifiTracker.java', 'core/java/android/bluetooth/BluetoothHeadset.java', 'services/core/java/com/android/server/StorageManagerService.java', 'services/core/java/com/android/server/am/ServiceRecord.java', 'services/core/java/com/android/server/job/controllers/TimeController.java', 'telephony/java/android/telephony/TelephonyManager.java', 'core/java/android/os/LocaleList.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/UiModeManagerService.java', 'services/core/java/com/android/server/display/DisplayManagerService.java', 'core/java/android/bluetooth/BluetoothHidHost.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/notification/NotificationManagerService.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'services/core/java/com/android/server/wm/RecentTasks.java', 'core/java/android/app/ApplicationPackageManager.java', 'telephony/java/com/android/internal/telephony/TelephonyProperties.java', 'telephony/java/android/telephony/SubscriptionInfo.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'core/java/android/bluetooth/BluetoothPan.java', 'media/java/android/media/ThumbnailUtils.java', 'core/java/android/bluetooth/BluetoothMap.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'core/java/android/app/Activity.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'services/core/java/com/android/server/am/ProcessList.java', 'core/java/android/view/inputmethod/InputMethodManager.java', 'services/core/java/com/android/server/wm/AppWindowToken.java', 'core/java/android/bluetooth/BluetoothMapClient.java', 'core/java/android/provider/Settings.java', 'media/java/android/media/RingtoneManager.java', 'core/java/android/bluetooth/BluetoothHeadsetClient.java', 'services/core/java/com/android/server/inputmethod/MultiClientInputMethodManagerService.java', 'core/java/android/content/res/Configuration.java', 'services/core/java/com/android/server/audio/RecordingActivityMonitor.java', 'services/core/java/com/android/server/am/UserController.java', 'services/core/java/com/android/server/inputmethod/InputMethodManagerService.java', 'media/java/android/media/ExifInterface.java', 'services/java/com/android/server/SystemServer.java', 'services/core/java/com/android/server/wm/WindowProcessController.java', 'core/java/android/bluetooth/BluetoothA2dp.java', 'core/java/android/bluetooth/BluetoothAvrcpController.java', 'services/core/java/com/android/server/AlarmManagerService.java', 'telephony/java/android/telephony/SmsManager.java', 'core/java/com/android/internal/app/ResolverActivity.java', 'core/java/android/bluetooth/BluetoothHearingAid.java', 'services/core/java/com/android/server/wm/SurfaceAnimator.java', 'services/core/java/com/android/server/wm/RootActivityContainer.java']",1748,137,"[4, 2, 28, 13, 9, 3, 5, 46, 3, 34, 7, 1, 8, 5, 5, 6, 79, 4, 101, 22, 30, 2, 61, 323, 7, 6, 54, 29, 29, 2, 2, 9, 12, 7, 3, 6, 99, 2, 11, 6, 3, 25, 19, 4, 40, 37, 3, 5, 14, 5, 20, 21, 14, 30, 4, 29, 3, 24, 6, 15, 1, 34, 30, 7, 2, 34, 3, 19, 17, 1, 10, 15, 25, 1, 36, 30, 6, 2, 3, 37, 14, 15]"
6,b5af3d48100af3433a497b227d6d95fa481088c7,283,78,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/com/android/internal/app/ResolverListController.java', 'services/core/java/com/android/server/role/RoleManagerService.java', 'services/core/java/com/android/server/connectivity/tethering/EntitlementManager.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/pm/PackageInstallerService.java', 'services/core/java/com/android/server/wm/KeyguardController.java', 'services/core/java/com/android/server/wm/RecentsAnimationController.java', 'services/core/java/com/android/server/clipboard/ClipboardService.java', 'core/java/com/android/internal/policy/PhoneWindow.java', 'core/java/android/app/ApplicationPackageManager.java', 'services/core/java/com/android/server/statusbar/StatusBarManagerService.java', 'services/core/java/com/android/server/wm/Dimmer.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'core/java/android/view/Window.java', 'core/java/com/android/internal/policy/DecorView.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'packages/NetworkStack/src/com/android/server/connectivity/NetworkMonitor.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'telephony/java/android/telephony/data/ApnSetting.java', 'core/java/android/hardware/display/DisplayManagerInternal.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'core/java/android/content/pm/ShortcutInfo.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/pm/Settings.java', 'services/core/java/com/android/server/biometrics/AuthenticationClient.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/biometrics/BiometricServiceBase.java', 'services/core/java/com/android/server/wm/WindowState.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'core/java/android/content/pm/PackageInstaller.java', 'services/core/java/com/android/server/StorageManagerService.java', 'services/core/java/com/android/server/wm/TaskSnapshotSurface.java', 'core/java/android/view/SurfaceControl.java', 'telephony/java/android/telephony/CellSignalStrengthCdma.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'media/java/android/mtp/MtpDatabase.java', 'services/core/java/com/android/server/notification/ZenModeHelper.java', 'services/core/java/com/android/server/pm/permission/BasePermission.java', 'packages/SettingsLib/src/com/android/settingslib/RestrictedLockUtilsInternal.java', 'core/java/android/permission/PermissionManagerInternal.java', 'services/autofill/java/com/android/server/autofill/Session.java', 'services/core/java/com/android/server/wm/RecentTasks.java', 'core/java/android/provider/MediaStore.java', 'services/core/java/com/android/server/wm/TaskStack.java', 'media/java/android/media/AudioRecord.java', 'core/java/android/content/pm/PackageManager.java', 'services/core/java/com/android/server/pm/permission/PermissionManagerService.java', 'telephony/java/android/telephony/SubscriptionInfo.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'core/java/android/view/View.java', 'services/core/java/com/android/server/pm/permission/DefaultPermissionGrantPolicy.java', 'core/java/android/app/Activity.java', 'services/core/java/com/android/server/camera/CameraServiceProxy.java', 'core/java/com/android/internal/app/ChooserActivity.java', 'core/java/android/content/pm/PermissionInfo.java', 'services/core/java/com/android/server/am/ProcessList.java', 'core/java/android/view/contentcapture/ContentCaptureSession.java', 'media/java/android/media/RingtoneManager.java', 'packages/SettingsLib/RestrictedLockUtils/src/com/android/settingslib/RestrictedLockUtils.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarView.java', 'packages/NetworkStack/src/com/android/server/NetworkObserverRegistry.java', 'packages/SystemUI/src/com/android/systemui/bubbles/BubbleStackView.java', 'services/core/java/com/android/server/wm/TaskPositioningController.java', 'telephony/java/android/telephony/SubscriptionManager.java', 'services/core/java/com/android/server/NetworkManagementService.java', 'telephony/java/android/telephony/CellSignalStrengthGsm.java', 'services/core/java/com/android/server/inputmethod/InputMethodManagerService.java', 'services/core/java/com/android/server/notification/PreferencesHelper.java', 'services/java/com/android/server/SystemServer.java', 'core/java/android/view/contentcapture/ContentCaptureManager.java', 'core/java/android/app/role/RoleManager.java', 'telephony/java/android/telephony/ServiceState.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'core/java/android/os/Environment.java', 'core/java/android/app/Notification.java']",1965,162,"[17, 16, 4, 15, 30, 5, 22, 2, 1, 18, 3, 17, 6, 14, 20, 18, 1, 12, 25, 2, 6, 1, 6, 7, 1, 314, 2, 5, 3, 175, 7, 27, 6, 8, 1, 15, 3, 23, 1, 43, 9, 1, 3, 22, 29, 2, 12, 38, 16, 8, 411, 2, 0, 5, 0, 0, 32, 4, 1, 7, 8, 10, 0, 26, 2, 64, 22, 13, 47, 10, 49, 16, 10, 155, 14, 9, 6]"
7,cf8a52235d47493a5b8313e43085e98d4d79b88e,129,54,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/android/view/ViewRootImpl.java', 'services/net/java/android/net/shared/NetworkMonitorUtils.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerInternal.java', 'services/core/java/com/android/server/am/OomAdjuster.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/am/ActivityManagerDebugConfig.java', 'services/core/java/com/android/server/biometrics/EnrollClient.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'packages/NetworkStack/src/com/android/server/connectivity/NetworkMonitor.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'services/core/java/com/android/server/wm/WindowSurfaceController.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/connectivity/Tethering.java', 'services/core/java/com/android/server/DropBoxManagerService.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/wm/WindowState.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'services/core/java/com/android/server/am/ServiceRecord.java', 'telephony/java/android/telephony/TelephonyManager.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/wm/TaskTapPointerEventListener.java', 'core/java/android/app/ApplicationLoaders.java', 'core/java/com/android/internal/widget/LockPatternUtils.java', 'media/java/android/mtp/MtpPropertyGroup.java', 'telecomm/java/android/telecom/ParcelableCall.java', 'core/java/android/hardware/camera2/CameraManager.java', 'media/java/android/mtp/MtpDatabase.java', 'core/java/android/app/ActivityThread.java', 'services/core/java/com/android/server/notification/NotificationManagerService.java', 'services/core/java/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java', 'services/core/java/com/android/server/pm/PackageInstallerSession.java', 'core/java/android/view/View.java', 'core/java/com/android/internal/app/LocaleStore.java', 'core/java/com/android/internal/app/LocalePicker.java', 'media/java/android/media/PlayerBase.java', 'services/core/java/com/android/server/wm/BarController.java', 'services/core/java/com/android/server/om/OverlayManagerServiceImpl.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/core/java/com/android/server/wm/AppWindowToken.java', 'media/java/android/media/RingtoneManager.java', 'services/core/java/com/android/server/connectivity/NetworkNotificationManager.java', 'core/java/android/view/GestureDetector.java', 'media/java/android/media/MediaRecorder.java', 'services/core/java/com/android/server/am/UserController.java', 'services/usage/java/com/android/server/usage/IntervalStats.java', 'services/core/java/com/android/server/input/InputManagerService.java', 'services/core/java/com/android/server/media/projection/MediaProjectionManagerService.java', 'telephony/java/android/telephony/SmsManager.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'core/java/com/android/internal/app/ResolverActivity.java', 'core/java/android/content/pm/PackageParser.java']",921,99,"[4, 24, 4, 5, 1, 33, 21, 4, 5, 22, 53, 7, 5, 17, 18, 14, 29, 5, 20, 57, 1, 0, 5, 61, 1, 11, 46, 10, 9, 148, 6, 2, 10, 20, 3, 19, 1, 19, 8, 11, 23, 16, 16, 2, 3, 2, 29, 4, 3, 2, 30, 21, 6, 25]"
8,2bfa38d9fa10f150f509e751961c77271147e12b,148,96,"['services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/android/view/Surface.java', 'core/java/com/android/internal/app/ResolverListController.java', 'core/java/android/view/ViewRootImpl.java', 'telephony/java/android/telephony/ims/ImsConferenceState.java', 'core/java/android/view/WindowInsets.java', 'services/core/java/com/android/server/wm/ActivityStackSupervisor.java', 'services/core/java/com/android/server/net/NetworkStatsService.java', 'services/core/java/com/android/server/display/LocalDisplayAdapter.java', 'media/java/android/media/MediaPlayer.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/display/DisplayPowerController.java', 'services/core/java/com/android/server/audio/AudioService.java', 'core/java/com/android/internal/widget/DecorCaptionView.java', 'services/core/java/com/android/server/wm/KeyguardController.java', 'core/java/android/database/sqlite/SQLiteConnection.java', 'telephony/java/android/telephony/data/DataProfile.java', 'services/core/java/com/android/server/wm/WindowManagerInternal.java', 'media/java/android/media/session/MediaController.java', 'services/core/java/com/android/server/policy/WindowManagerPolicy.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java', 'core/java/android/app/LoadedApk.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'services/core/java/com/android/server/connectivity/Nat464Xlat.java', 'services/core/java/com/android/server/wm/TaskSnapshotController.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'services/core/java/com/android/server/connectivity/tethering/IPv6TetheringCoordinator.java', 'telephony/java/android/telephony/data/ApnSetting.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java', 'core/java/android/net/ConnectivityManager.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'media/apex/java/android/media/MediaPlayer2.java', 'packages/SettingsLib/src/com/android/settingslib/media/LocalMediaManager.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'core/java/android/content/ContentResolver.java', 'services/devicepolicy/java/com/android/server/devicepolicy/DevicePolicyManagerService.java', 'services/core/java/com/android/server/wm/WindowState.java', 'services/core/java/com/android/server/LocationManagerService.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'services/core/java/com/android/server/StorageManagerService.java', 'wifi/java/android/net/wifi/WifiEnterpriseConfig.java', 'telephony/java/android/telephony/TelephonyManager.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'core/java/android/view/autofill/AutofillManager.java', 'services/core/java/com/android/server/display/DisplayManagerService.java', 'services/core/java/com/android/server/wm/RootWindowContainer.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'core/java/com/android/internal/os/ZygoteInit.java', 'core/java/android/content/pm/ApplicationInfo.java', 'core/java/com/android/internal/widget/LockPatternUtils.java', 'telecomm/java/android/telecom/ConnectionRequest.java', 'services/core/java/com/android/server/wm/DragState.java', 'services/core/java/com/android/server/notification/NotificationManagerService.java', 'services/core/java/com/android/server/wm/WindowStateAnimator.java', 'services/core/java/com/android/server/lights/LightsService.java', 'services/core/java/com/android/server/BatteryService.java', 'core/java/android/net/NetworkCapabilities.java', 'services/core/java/com/android/server/am/ProcessRecord.java', 'services/core/java/com/android/server/wm/RecentTasks.java', 'services/core/java/com/android/server/wm/TaskStack.java', 'core/java/android/net/captiveportal/CaptivePortalProbeResult.java', 'services/core/java/com/android/server/lights/Light.java', 'telephony/java/android/telephony/SubscriptionInfo.java', 'core/java/android/os/Handler.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'wifi/java/android/net/wifi/WifiManager.java', 'services/core/java/com/android/server/am/BatteryStatsService.java', 'services/core/java/com/android/server/PinnerService.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'core/java/android/app/Activity.java', 'packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'services/core/java/com/android/server/am/ProcessList.java', 'core/java/android/content/pm/PackageManagerInternal.java', 'packages/SettingsLib/src/com/android/settingslib/applications/ApplicationsState.java', 'services/core/java/com/android/server/wm/AppWindowToken.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'services/core/java/com/android/server/audio/AudioDeviceBroker.java', 'media/java/android/media/MediaRecorder.java', 'core/java/android/view/InputWindowHandle.java', 'services/core/java/com/android/server/NetworkManagementService.java', 'services/core/java/com/android/server/notification/ManagedServices.java', 'telephony/java/com/android/internal/telephony/SmsApplication.java', 'services/core/java/com/android/server/wm/Task.java', 'core/java/android/database/sqlite/SQLiteDatabase.java', 'telephony/java/com/android/internal/telephony/PhoneConstants.java', 'services/core/java/com/android/server/AlarmManagerService.java', 'services/core/java/com/android/server/media/projection/MediaProjectionManagerService.java', 'wifi/java/android/net/wifi/WifiInfo.java', 'telephony/java/android/telephony/SmsManager.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'core/java/com/android/internal/app/ResolverActivity.java', 'services/core/java/com/android/server/notification/NotificationRecord.java', 'core/java/android/content/pm/PackageParser.java']",2817,207,"[463, 5, 19, 0, 8, 15, 77, 2, 18, 1, 149, 57, 12, 6, 14, 18, 8, 21, 2, 5, 51, 20, 50, 26, 25, 24, 1, 3, 37, 8, 6, 1, 13, 1, 3, 25, 4, 14, 59, 42, 20, 26, 15, 71, 25, 38, 1, 21, 10, 11, 9, 18, 48, 3, 5, 29, 15, 17, 25, 38, 24, 44, 1, 1, 11, 1, 1, 119, 10, 10, 7, 15, 26, 7, 15, 8, 19, 50, 17, 17, 7, 3, 414, 21, 7, 26, 9, 3, 64, 6, 5, 1, 10, 44, 9, 27]"
