,Project,Conf_Intru_Res_Num,Conf_intrusive_Pkg_Num,Conf_Intru_Res,Conf_intrusive_pkgs,Conf_Not_Intru_Res_Num,Conf_Not_intrusive_Pkg_Num,Conf_Not_Intru_Res,Conf_Not_intrusive_pkgs,Conf_intrusive,Conf_not_intrusive,Conf_intrusive_detail,Conf_not_intrusive_details
0,aospa-quartz-dev,15,40,"['短距-LBS', '应用-设置', 'Framework-WIFI Service', '数据业务', '短距-BT', '锁屏', '窗口管理框架', '系统服务框架', '折叠屏管理框架', '应用管理框架', '多媒体-音频', '系统交互', '通话服务', '短距-NFC', 'Framework-系统控件']","['/packages/SystemUI/src/com/android/systemui/statusbar/policy/', '/services/core/java/com/android/server/am/', '/location/', '/services/core/java/com/android/server/', '/packages/SettingsLib/', '/wifi/', '/telephony/java/', '/packages/SystemUI/src/com/android/systemui/doze/', '/packages/SystemUI/src/com/android/keyguard/', '/core/java/android/bluetooth/', '/packages/SystemUI/src/com/android/systemui/qs/tiles/', '/packages/SystemUI/src/com/android/systemui/statusbar/', '/services/core/java/com/android/server/locksettings/', '/packages/SystemUI/src/com/android/systemui/statusbar/phone/', '/packages/SystemUI/src/com/android/systemui/qs/', '/services/core/java/com/android/server/audio/', '/services/core/java/com/android/server/net/', '/services/core/java/com/android/server/connectivity/', '/services/core/java/com/android/server/wm/', '/services/core/java/com/android/server/connectivity/tethering/', '/core/java/android/net/', '/services/java/com/android/server/', '/core/java/android/content/pm/', '/core/java/android/service/carrier/', '/packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/', '/services/core/java/com/android/server/display/', '/packages/SettingsProvider/src/com/android/providers/settings/', '/core/java/android/provider/', '/media/java/android/media/', '/core/java/android/view/', '/services/core/java/com/android/server/location/', '/telecomm/java/android/telecom/', '/services/net/', '/services/core/java/com/android/server/pm/', '/services/core/java/com/android/server/policy/', '/core/java/android/app/', '/services/accessibility/', '/core/java/android/util/', '/core/java/android/nfc/', '/services/usb/']",6,16,"['锁屏', '数据业务', '窗口管理框架', '短距-LBS', 'Framework-WIFI Service', '应用-设置']","['/core/java/com/android/internal/os/', '/services/core/java/com/android/server/audio/', '/packages/SystemUI/src/com/android/keyguard/', '/packages/NetworkStack/src/android/net/dhcp/', '/telephony/java/', '/tests/net/java/com/android/server/', '/services/core/java/com/android/server/wm/', '/services/core/java/com/android/server/connectivity/', '/packages/SystemUI/tests/src/com/android/systemui/qs/', '/location/', '/services/core/java/com/android/server/am/', '/wifi/', '/services/tests/uiservicestests/src/com/android/server/notification/', '/packages/SettingsLib/', '/services/core/java/com/android/server/om/', '/services/core/java/com/android/server/connectivity/tethering/']",229,43,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/am/ActivityManagerConstants.java', 'location/java/android/location/LocationManager.java', 'services/core/java/com/android/server/Watchdog.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java', 'wifi/java/android/net/wifi/ScanResult.java', 'telephony/java/android/telephony/SmsManager.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeService.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'core/java/android/bluetooth/BluetoothHeadset.java', 'packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java', 'core/java/android/bluetooth/BluetoothHearingAid.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'telephony/java/com/android/internal/telephony/TelephonyProperties.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'packages/SystemUI/src/com/android/systemui/qs/QSPanel.java', 'services/core/java/com/android/server/audio/AudioService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/Watchdog.java', 'services/core/java/com/android/server/net/NetworkPolicyManagerService.java', 'services/core/java/com/android/server/connectivity/NetworkNotificationManager.java', 'services/core/java/com/android/server/wm/TaskTapPointerEventListener.java', 'services/core/java/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'core/java/android/net/ConnectivityManager.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java', 'services/java/com/android/server/SystemServer.java', 'location/java/android/location/LocationManager.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/audio/AudioService.java', 'core/java/android/content/pm/ApplicationInfo.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'packages/SystemUI/src/com/android/systemui/qs/QSFooterImpl.java', 'core/java/android/service/carrier/CarrierIdentifier.java', 'packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java', 'services/core/java/com/android/server/display/LocalDisplayAdapter.java', 'packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/connectivity/Nat464Xlat.java', 'services/core/java/com/android/server/am/ActivityRecord.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'core/java/android/provider/Settings.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'telephony/java/com/android/internal/telephony/cdma/SmsMessage.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'services/core/java/com/android/server/WiredAccessoryManager.java', 'telephony/java/com/android/internal/telephony/cdma/BearerData.java', 'services/core/java/com/android/server/display/LocalDisplayAdapter.java', 'media/java/android/media/MediaCodecInfo.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'packages/SystemUI/src/com/android/keyguard/CarrierText.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/audio/AudioService.java', 'core/java/android/bluetooth/BluetoothAdapter.java', 'core/java/android/provider/Settings.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/LocationManagerService.java', 'services/core/java/com/android/server/am/ActivityManagerConstants.java', 'media/java/android/media/MediaCodecInfo.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'telephony/java/android/telephony/ims/ImsCallSession.java', 'services/core/java/com/android/server/LocationManagerService.java', 'telephony/java/android/telephony/ims/compat/stub/ImsCallSessionImplBase.java', 'telecomm/java/android/telecom/Connection.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/net/java/android/net/ip/IpClient.java', 'telephony/java/android/telephony/ims/ImsCallSessionListener.java', 'core/java/android/bluetooth/BluetoothAdapter.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'services/core/java/com/android/server/ConnectivityService.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java', 'services/core/java/com/android/server/LocationManagerService.java', 'media/java/android/media/MediaRecorder.java', 'services/core/java/com/android/server/pm/PackageVerificationState.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'telecomm/java/android/telecom/Connection.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'telephony/java/com/android/internal/telephony/RILConstants.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/WifiTracker.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'packages/SystemUI/src/com/android/systemui/qs/QSPanel.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'services/core/java/com/android/server/connectivity/Tethering.java', 'wifi/java/android/net/wifi/p2p/WifiP2pManager.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'core/java/android/service/carrier/CarrierIdentifier.java', 'media/java/android/media/AudioFormat.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java', 'wifi/java/android/net/wifi/ScanResult.java', 'telephony/java/android/telephony/DisconnectCause.java', 'core/java/android/app/Instrumentation.java', 'wifi/java/android/net/wifi/p2p/WifiP2pManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconList.java', 'core/java/android/provider/Settings.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'wifi/java/android/net/wifi/WifiManager.java', 'media/java/android/media/MediaFormat.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'services/core/java/com/android/server/connectivity/Nat464Xlat.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/Watchdog.java', 'services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/am/ActivityStarter.java', 'services/core/java/com/android/server/am/ActivityStack.java', 'services/accessibility/java/com/android/server/accessibility/UiAutomationManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarFragment.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/am/ActivityRecord.java', 'services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'services/core/java/com/android/server/wm/TaskTapPointerEventListener.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'telephony/java/android/telephony/DisconnectCause.java', 'telecomm/java/android/telecom/TelecomManager.java', 'core/java/android/bluetooth/le/ScanRecord.java', 'telephony/java/android/telephony/ims/ImsReasonInfo.java', 'services/net/java/android/net/dhcp/DhcpPacket.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'services/core/java/com/android/server/Watchdog.java', 'media/java/android/media/MediaFile.java', 'services/core/java/com/android/server/wm/ScreenRotationAnimation.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'core/java/android/provider/Settings.java', 'core/java/android/bluetooth/le/ScanFilter.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'wifi/java/android/net/wifi/WifiManager.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/bluetooth/A2dpProfileTest.java', 'core/java/android/util/TrustedTime.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java', 'core/java/android/provider/Settings.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'core/java/android/nfc/cardemulation/ApduServiceInfo.java', 'core/java/android/bluetooth/BluetoothCodecConfig.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'wifi/java/android/net/wifi/WifiManager.java', 'core/java/android/nfc/cardemulation/AidGroup.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/audio/AudioService.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardConstants.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'telephony/java/android/telephony/ims/feature/MmTelFeature.java', 'packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java', 'services/core/java/com/android/server/StorageManagerService.java', 'telephony/java/android/telephony/ims/ImsReasonInfo.java', 'services/core/java/com/android/server/Watchdog.java', 'core/java/android/provider/Settings.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'services/core/java/com/android/server/NetworkTimeUpdateService.java', 'services/core/java/com/android/server/am/ActivityStack.java', 'services/core/java/com/android/server/am/ActivityRecord.java', 'core/java/android/view/Choreographer.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/am/ActivityRecord.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/connectivity/Tethering.java', 'services/core/java/com/android/server/connectivity/tethering/TetherInterfaceStateMachine.java', 'services/core/java/com/android/server/audio/AudioService.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/com/android/internal/telephony/RILConstants.java', 'packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/SignalClusterView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'services/core/java/com/android/server/am/ActivityStack.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'telecomm/java/android/telecom/Connection.java', 'telecomm/java/android/telecom/ConnectionService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'telecomm/java/android/telecom/Call.java', 'services/usb/java/com/android/server/usb/UsbDeviceManager.java', 'services/usb/java/com/android/server/usb/UsbDeviceManager.java']","['core/java/com/android/internal/os/ZygoteInit.java', 'core/java/com/android/internal/os/ZygoteInit.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPukView.java', 'packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'packages/NetworkStack/src/android/net/dhcp/DhcpPacket.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'tests/net/java/com/android/server/ConnectivityServiceTest.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'services/core/java/com/android/server/connectivity/KeepaliveTracker.java', 'packages/SystemUI/tests/src/com/android/systemui/qs/QSFooterImplTest.java', 'location/java/com/android/internal/location/GpsNetInitiatedHandler.java', 'packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'services/core/java/com/android/server/wm/WindowStateAnimator.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java', 'services/core/java/com/android/server/wm/ActivityDisplay.java', 'services/core/java/com/android/server/am/OomAdjuster.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'wifi/java/com/android/server/wifi/BaseWifiService.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPukView.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/wm/ActivityStackSupervisor.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/tests/uiservicestests/src/com/android/server/notification/NotificationRecordTest.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/fuelgauge/PowerWhitelistBackendTest.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/wm/DisplayContent.java', 'services/tests/uiservicestests/src/com/android/server/notification/NotificationRecordTest.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/fuelgauge/PowerWhitelistBackendTest.java', 'services/core/java/com/android/server/am/AppTaskImpl.java', 'services/core/java/com/android/server/om/OverlayManagerSettings.java', 'services/core/java/com/android/server/connectivity/tethering/IPv6TetheringCoordinator.java']"
