,Conf_details,Conf_methods,Loc,Block,Loc_details
96,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.onSystemReady()', 'void com.android.server.audio.AudioService.adjustSuggestedStreamVolume(int,int,int,String,String,int)', 'void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()', 'void com.android.server.audio.AudioService.setMode(int,IBinder,String)', 'void com.android.server.audio.AudioService.setSpeakerphoneOn(boolean)', 'boolean com.android.server.audio.AudioService.isSpeakerphoneOn()', 'void com.android.server.audio.AudioService.setBluetoothScoOn(boolean)', 'boolean com.android.server.audio.AudioService.isBluetoothAudioNotConnectedToEarbud()', 'void com.android.server.audio.AudioService.setBluetoothScoOn(boolean)', 'void com.android.server.audio.AudioService.setBluetoothScoOnInt(boolean,String)', 'boolean com.android.server.audio.AudioService.isBluetoothScoOn()', 'void com.android.server.audio.AudioService.startBluetoothSco(IBinder,int)', 'void com.android.server.audio.AudioService.startBluetoothScoInt(IBinder,int)', 'void com.android.server.audio.AudioService.startBluetoothScoVirtualCall(IBinder)', 'void com.android.server.audio.AudioService.ScoClient.incCount(int)', 'void com.android.server.audio.AudioService.ScoClient.decCount()', 'void com.android.server.audio.AudioService.ScoClient.clearCount(boolean)', 'void com.android.server.audio.AudioService.ScoClient.decCount()', 'int com.android.server.audio.AudioService.ScoClient.totalCount()', 'boolean com.android.server.audio.AudioService.ScoClient.requestScoState(int,int)', 'void com.android.server.audio.AudioService.checkScoAudioState()', 'boolean com.android.server.audio.AudioService.handleBtScoActiveDeviceChange(BluetoothDevice,boolean)', 'void com.android.server.audio.AudioService.disconnectBluetoothSco(int)', 'void com.android.server.audio.AudioService.disconnectA2dpSink()', 'void com.android.server.audio.AudioService.onConfigureSafeVolume(boolean,String)', 'void com.android.server.audio.AudioService.clearAllScoClients(int,boolean)', 'boolean com.android.server.audio.AudioService.getBluetoothHeadset()', 'boolean com.android.server.audio.AudioService.connectBluetoothScoAudioHelper(BluetoothHeadset,BluetoothDevice,int)', 'int com.android.server.audio.AudioService.getSafeUsbMediaVolumeIndex()', 'void com.android.server.audio.AudioService.setBtScoActiveDevice(BluetoothDevice)', 'void com.android.server.audio.AudioService.resetBluetoothSco()', 'void com.android.server.audio.AudioService.saveMusicActiveMs()', 'boolean com.android.server.audio.AudioService.disconnectBluetoothScoAudioHelper(BluetoothHeadset,BluetoothDevice,int)', 'void com.android.server.audio.AudioService.broadcastScoConnectionState(int)', 'void com.android.server.audio.AudioService.disconnectHeadset()', 'void com.android.server.audio.AudioService.disconnectAllBluetoothProfiles()', 'void com.android.server.audio.AudioService.onCheckMusicActive(String)', 'void com.android.server.audio.AudioService.disconnectA2dp()', 'void com.android.server.audio.AudioService.onBroadcastScoConnectionState(int)', 'void com.android.server.audio.AudioService.disconnectHearingAid()', 'void com.android.server.audio.AudioService.AudioHandler.handleMessage(Message)', 'boolean com.android.server.audio.AudioService.handleDeviceConnection(boolean,int,String,String)', 'int com.android.server.audio.AudioService.checkSendBecomingNoisyIntent(int,int,int)', 'void com.android.server.audio.AudioService.AudioServiceBroadcastReceiver.onReceive(Context,Intent)']",1070,19,"[(991, 1008, 18), (1630, 1630, 1), (2964, 2967, 4), (3024, 3025, 2), (3399, 3416, 18), (3421, 3423, 3), (3433, 3441, 9), (3449, 3508, 60), (3513, 3515, 3), (3546, 3547, 2), (3555, 3560, 6), (3619, 3663, 45), (3666, 3686, 21), (3703, 3839, 137), (3845, 3855, 11), (3874, 4385, 512), (5978, 6025, 48), (6610, 6706, 97), (7038, 7110, 73)]"
97,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,[],1,1,"[(352, 352, 1)]"
98,core/java/android/bluetooth/BluetoothAdapter.java,"['boolean android.bluetooth.BluetoothAdapter.getProfileProxy(Context,ServiceListener,int)']",5,1,"[(2514, 2518, 5)]"
99,core/java/android/provider/Settings.java,[],11,1,"[(5870, 5880, 11)]"
100,core/java/android/view/SurfaceControl.java,[],11,1,"[(334, 344, 11)]"
101,services/core/java/com/android/server/LocationManagerService.java,['void com.android.server.LocationManagerService.initializeProvidersLocked()'],5,1,"[(742, 746, 5)]"
102,services/core/java/com/android/server/am/ActivityManagerConstants.java,[],2,1,"[(25, 26, 2)]"
103,media/java/android/media/MediaCodecInfo.java,[],5,1,"[(2917, 2921, 5)]"
104,services/core/java/com/android/server/ConnectivityService.java,[],1,1,"[(449, 449, 1)]"
105,services/core/java/com/android/server/location/GnssLocationProvider.java,[],6,1,"[(416, 421, 6)]"
