,Merge,Conf_details,Conf_methods,Loc,Block,Loc_details
25,d9248195836c54f0cd394e0729a9b0ca2500591b,services/core/java/com/android/server/StorageManagerService.java,"['void com.android.server.StorageManagerService.StorageManagerServiceHandler.handleMessage(Message)', 'void com.android.server.StorageManagerService.onUnlockUser(int)']",29,3,"[(643, 653, 11), (789, 802, 14), (1126, 1129, 4)]"
26,d9248195836c54f0cd394e0729a9b0ca2500591b,services/core/java/com/android/server/job/JobServiceContext.java,['boolean com.android.server.job.JobServiceContext.executeRunnableJob(JobStatus)'],7,1,"[(254, 260, 7)]"
27,d9248195836c54f0cd394e0729a9b0ca2500591b,services/core/java/com/android/server/display/AutomaticBrightnessController.java,['void com.android.server.display.AutomaticBrightnessController.updateAutoBrightness(boolean)'],1,1,"[(934, 934, 1)]"
28,d9248195836c54f0cd394e0729a9b0ca2500591b,core/java/com/android/internal/policy/DecorView.java,"['void com.android.internal.policy.DecorView.<init>(Context,int,PhoneWindow,LayoutParams)']",3,1,"[(357, 359, 3)]"
29,d9248195836c54f0cd394e0729a9b0ca2500591b,services/core/java/com/android/server/wm/ActivityStarter.java,"['int com.android.server.wm.ActivityStarter.startActivity(ActivityRecord,ActivityRecord,IVoiceInteractionSession,IVoiceInteractor,int,boolean,ActivityOptions,TaskRecord,ActivityRecord[],boolean)']",2,1,"[(1603, 1604, 2)]"
30,d9248195836c54f0cd394e0729a9b0ca2500591b,core/java/com/android/internal/app/ResolverActivity.java,[],17,1,"[(153, 169, 17)]"
31,8bbd8cbba1bc45145fbc31a825e495192c42be90,core/java/android/view/ViewRootImpl.java,[],0,1,"[(0, 0, 0)]"
32,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.NetworkMonitorCallbacks.showProvisioningNotification(String,String)', 'void com.android.server.ConnectivityService.showNetworkNotification(NetworkAgentInfo,NotificationType)', 'void com.android.server.ConnectivityService.handlePromptUnvalidated(Network)']",54,3,"[(3061, 3068, 8), (3946, 3951, 6), (3958, 3997, 40)]"
33,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/display/DisplayPowerController.java,"['void com.android.server.display.DisplayPowerController.updatePowerState()', 'void com.android.server.display.DisplayPowerController.updatePowerState()', 'void com.android.server.display.DisplayPowerController.updatePowerState()']",29,3,"[(1412, 1417, 6), (1427, 1429, 3), (1658, 1677, 20)]"
34,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/audio/AudioService.java,['void com.android.server.audio.AudioService.AudioHandler.handleMessage(Message)'],37,2,"[(166, 197, 32), (5915, 5919, 5)]"
35,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/wm/TaskSnapshotController.java,"['TaskSnapshot com.android.server.wm.TaskSnapshotController.snapshotTask(Task,boolean)', 'TaskSnapshot com.android.server.wm.TaskSnapshotController.snapshotTask(Task)', 'TaskSnapshot com.android.server.wm.TaskSnapshotController.snapshotTask(Task,boolean)', 'TaskSnapshot com.android.server.wm.TaskSnapshotController.snapshotTask(Task,boolean)']",81,3,"[(266, 278, 13), (297, 305, 9), (312, 370, 59)]"
36,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/wm/ActivityStarter.java,[],2,1,"[(123, 124, 2)]"
37,8bbd8cbba1bc45145fbc31a825e495192c42be90,media/java/android/media/AudioTrack.java,"['void android.media.AudioTrack.startImpl()', 'void android.media.AudioTrack.stop()', 'void android.media.AudioTrack.pause()']",26,3,"[(2271, 2278, 8), (2300, 2309, 10), (2330, 2337, 8)]"
38,8bbd8cbba1bc45145fbc31a825e495192c42be90,services/core/java/com/android/server/LocationManagerService.java,"['void com.android.server.LocationManagerService.UpdateRecord.disposeLocked(boolean)', 'void com.android.server.LocationManagerService.requestLocationUpdates(LocationRequest,ILocationListener,PendingIntent,String)', 'boolean com.android.server.LocationManagerService.sendExtraCommand(String,String,Bundle)']",20,3,"[(2582, 2583, 2), (2760, 2769, 10), (3328, 3335, 8)]"
