,Conf_details,Conf_methods,Loc,Block,Loc_details
188,packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java,"['void com.android.systemui.statusbar.phone.PanelView.startExpandLatencyTracking()', 'boolean com.android.systemui.statusbar.phone.PanelView.isDirectionUpwards(float,float)', 'void com.android.systemui.statusbar.phone.PanelView.maybeVibrateOnOpening()', 'boolean com.android.systemui.statusbar.phone.PanelView.onTouchEvent(MotionEvent)', 'void com.android.systemui.statusbar.phone.PanelView.startOpening(MotionEvent)', 'void com.android.systemui.statusbar.phone.PanelView.setTouchAndAnimationDisabled(boolean)', 'void com.android.systemui.statusbar.phone.PanelView.addMovement(MotionEvent)', 'void com.android.systemui.statusbar.phone.PanelView.<init>(Context,AttributeSet,FalsingManager,DozeLog,KeyguardStateController,SysuiStatusBarStateController)', 'float com.android.systemui.statusbar.phone.PanelView.getOpeningHeight()', 'void com.android.systemui.statusbar.phone.PanelView.loadDimens()', 'boolean com.android.systemui.statusbar.phone.PanelView.isFalseTouch(float,float)', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimationPhase1(Runnable)', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedHeight(float)', 'void com.android.systemui.statusbar.phone.PanelView.onClosingFinished()', 'void com.android.systemui.statusbar.phone.PanelView.onLayout(boolean,int,int,int,int)', 'void com.android.systemui.statusbar.phone.PanelView.requestPanelHeightUpdate()', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean,float,boolean)', 'String com.android.systemui.statusbar.phone.PanelView.getName()', 'boolean com.android.systemui.statusbar.phone.PanelView.shouldUseDismissingAnimation()', 'void com.android.systemui.statusbar.phone.PanelView.abortAnimations()', 'void com.android.systemui.statusbar.phone.PanelView.onConfigurationChanged(Configuration)', 'boolean com.android.systemui.statusbar.phone.PanelView.canPanelBeCollapsed()', 'boolean com.android.systemui.statusbar.phone.PanelView.shouldExpandWhenNotFlinging()', 'void com.android.systemui.statusbar.phone.PanelView.setLaunchingNotification(boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.flingExpands(float,float,float,float)', 'float com.android.systemui.statusbar.phone.PanelView.getExpandedHeight()', 'float com.android.systemui.statusbar.phone.PanelView.getOverExpansionAmount()', 'void com.android.systemui.statusbar.phone.PanelView.expand(boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.isUnlockHintRunning()', 'void com.android.systemui.statusbar.phone.PanelView.onUnlockHintStarted()', 'void com.android.systemui.statusbar.phone.PanelView.setAnimator(ValueAnimator)', 'float com.android.systemui.statusbar.phone.PanelView.getExpandedFraction()', 'void com.android.systemui.statusbar.phone.PanelView.setBar(PanelBar)', 'int com.android.systemui.statusbar.phone.PanelView.getMaxPanelHeight()', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedFraction(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isTrackingBlocked()', 'void com.android.systemui.statusbar.phone.PanelView.resetViews(boolean)', 'void com.android.systemui.statusbar.phone.PanelView.cancelPeek()', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.onHeightUpdated(float)', 'void com.android.systemui.statusbar.phone.PanelView.setExpandedHeightInternal(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.isTracking()', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimationPhase2(Runnable)', 'int com.android.systemui.statusbar.phone.PanelView.getClearAllHeight()', 'void com.android.systemui.statusbar.phone.PanelView.flingToHeight(float,boolean,float,float,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.instantCollapse()', 'void com.android.systemui.statusbar.phone.PanelView.onUnlockHintFinished()', 'void com.android.systemui.statusbar.phone.PanelView.setOverExpansion(float,boolean)', 'void com.android.systemui.statusbar.phone.PanelView.notifyBarPanelExpansionChanged()', 'boolean com.android.systemui.statusbar.phone.PanelView.isDozing()', 'void com.android.systemui.statusbar.phone.PanelView.collapse(boolean,float)', 'void com.android.systemui.statusbar.phone.PanelView.addExpansionListener(PanelExpansionListener)', 'boolean com.android.systemui.statusbar.phone.PanelView.isPanelVisibleBecauseOfHeadsUp()', 'void com.android.systemui.statusbar.phone.PanelView.setHeadsUpManager(HeadsUpManagerPhone)', 'void com.android.systemui.statusbar.phone.PanelView.dump(FileDescriptor,PrintWriter,String[])', 'float com.android.systemui.statusbar.phone.PanelView.getPeekHeight()', 'void com.android.systemui.statusbar.phone.PanelView.fling(float,boolean,boolean)', 'boolean com.android.systemui.statusbar.phone.PanelView.isClearAllVisible()', 'boolean com.android.systemui.statusbar.phone.PanelView.isFullyExpanded()', 'boolean com.android.systemui.statusbar.phone.PanelView.onMiddleClicked()', 'boolean com.android.systemui.statusbar.phone.PanelView.isCollapsing()', 'boolean com.android.systemui.statusbar.phone.PanelView.fullyExpandedClearAllVisible()', 'boolean com.android.systemui.statusbar.phone.PanelView.isFullyCollapsed()', 'float com.android.systemui.statusbar.phone.PanelView.getOverExpansionPixels()', 'ValueAnimator com.android.systemui.statusbar.phone.PanelView.createHeightAnimator(float)', 'boolean com.android.systemui.statusbar.phone.PanelView.onEmptySpaceClick(float)', 'void com.android.systemui.statusbar.phone.PanelView.startUnlockHintAnimation()', 'void com.android.systemui.statusbar.phone.PanelView.onAttachedToWindow()']",893,4,"[(40, 59, 20), (100, 130, 31), (217, 460, 244), (684, 1281, 598)]"
189,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",28,2,"[(3604, 3617, 14), (3686, 3699, 14)]"
190,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.copyMessageToIcc(byte[],byte[],int)']",3,1,"[(1605, 1607, 3)]"
191,core/java/android/bluetooth/BluetoothAdapter.java,"['boolean android.bluetooth.BluetoothAdapter.getProfileProxy(Context,ServiceListener,int)', 'void android.bluetooth.BluetoothAdapter.closeProfileProxy(int,BluetoothProfile)']",5,2,"[(2683, 2684, 2), (2758, 2760, 3)]"
192,core/java/android/util/TrustedTime.java,['boolean android.util.TrustedTime.forceSync()'],6,1,"[(32, 37, 6)]"
193,core/java/android/util/NtpTrustedTime.java,"['void android.util.NtpTrustedTime.<init>(String,long)', 'NtpTrustedTime android.util.NtpTrustedTime.getInstance(Context)', 'boolean android.util.NtpTrustedTime.forceSync()', 'boolean android.util.NtpTrustedTime.forceRefresh()', 'boolean android.util.NtpTrustedTime.forceRefresh(Network)']",67,4,"[(55, 64, 10), (70, 102, 33), (111, 116, 6), (147, 164, 18)]"
194,packages/Tethering/src/com/android/server/connectivity/tethering/Tethering.java,[],12,2,"[(30, 40, 11), (96, 96, 1)]"
195,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,[],18,1,"[(225, 242, 18)]"
196,services/core/java/com/android/server/am/ProcessRecord.java,[],3,1,"[(66, 68, 3)]"
197,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(333, 334, 2)]"
198,core/java/android/view/InputEventReceiver.java,"['void android.view.InputEventReceiver.dispatchMotionEventInfo(int,int)', 'InputEventReceiver android.view.InputEventReceiver.Factory.createInputEventReceiver(InputChannel,Looper)']",16,1,"[(217, 232, 16)]"
199,services/core/java/com/android/server/am/ActivityManagerConstants.java,"['void com.android.server.am.ActivityManagerConstants.<init>(Context,ActivityManagerService,Handler)']",14,2,"[(35, 35, 1), (365, 377, 13)]"
200,services/core/java/com/android/server/display/LocalDisplayAdapter.java,"['boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.requestColorModeLocked(int)', 'boolean com.android.server.display.LocalDisplayAdapter.LocalDisplayDevice.updateAllowedModesInternalLocked(int[])']",21,1,"[(771, 791, 21)]"
201,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()', 'void com.android.server.pm.PackageManagerService.InstallParams.handleStartCopy()']",143,2,"[(14136, 14217, 82), (14251, 14311, 61)]"
202,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.setSecurityParams(int)', 'String android.net.wifi.WifiConfiguration.getSsidAndSecurityTypeString()']",28,6,"[(197, 210, 14), (217, 218, 2), (413, 415, 3), (427, 428, 2), (480, 484, 5), (2486, 2487, 2)]"
203,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,2,"[(55, 55, 1), (257, 257, 1)]"
204,packages/Tethering/src/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java,"['TypeStatePair com.android.server.connectivity.tethering.UpstreamNetworkMonitor.findFirstAvailableUpstreamByType(Iterable<NetworkState>,Iterable<Integer>,boolean)', 'TypeStatePair com.android.server.connectivity.tethering.UpstreamNetworkMonitor.findFirstAvailableUpstreamByType(Iterable<NetworkState>,Iterable<Integer>,boolean)']",17,2,"[(515, 516, 2), (535, 549, 15)]"
205,services/core/java/com/android/server/audio/AudioDeviceInventory.java,"['void com.android.server.audio.AudioDeviceInventory.makeA2dpDeviceAvailable(String,String,String,int)']",12,1,"[(758, 769, 12)]"
206,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,['void com.android.settingslib.bluetooth.CachedBluetoothDevice.onBondingStateChanged(int)'],16,1,"[(766, 781, 16)]"
207,telephony/java/android/telephony/CarrierConfigManager.java,[],1,1,"[(62, 62, 1)]"
208,services/core/java/com/android/server/wm/ActivityStack.java,[],10,1,"[(280, 289, 10)]"
209,core/java/android/content/Intent.java,['void android.content.Intent.prepareToLeaveProcess(boolean)'],1,1,"[(11064, 11064, 1)]"
210,wifi/java/android/net/wifi/ScanResult.java,[],13,1,"[(172, 184, 13)]"
211,wifi/java/android/net/wifi/SoftApConfiguration.java,"['void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'void android.net.wifi.SoftApConfiguration.<init>(String,MacAddress,String,boolean,int,int,int,String)', 'boolean android.net.wifi.SoftApConfiguration.equals(Object)', 'int android.net.wifi.SoftApConfiguration.hashCode()', 'String android.net.wifi.SoftApConfiguration.toString()', 'void android.net.wifi.SoftApConfiguration.writeToParcel(Parcel,int)', 'String android.net.wifi.SoftApConfiguration.getOweTransIfaceName()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>()', 'void android.net.wifi.SoftApConfiguration.Builder.<init>(SoftApConfiguration)', 'SoftApConfiguration android.net.wifi.SoftApConfiguration.Builder.build()', 'Builder android.net.wifi.SoftApConfiguration.Builder.setOweTransIfaceName(String)']",31,13,"[(164, 164, 1), (172, 172, 1), (191, 191, 1), (197, 197, 1), (211, 211, 1), (224, 224, 1), (240, 240, 1), (311, 318, 8), (335, 335, 1), (359, 359, 1), (374, 374, 1), (385, 385, 1), (514, 525, 12)]"
212,core/java/android/widget/RemoteViews.java,[],0,1,"[(0, 0, 0)]"
213,wifi/java/android/net/wifi/WifiEnterpriseConfig.java,[],4,1,"[(64, 67, 4)]"
214,services/core/java/com/android/server/am/ProcessList.java,[],4,1,"[(409, 412, 4)]"
215,packages/SystemUI/src/com/android/keyguard/EmergencyButton.java,[],1,1,"[(31, 31, 1)]"
216,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)']",28,2,"[(3588, 3601, 14), (3657, 3670, 14)]"
217,telephony/java/android/telephony/SmsManager.java,"['boolean android.telephony.SmsManager.deleteMessageFromIcc(int)', 'int android.telephony.SmsManager.getSmsCapacityOnIcc()']",11,2,"[(1646, 1649, 4), (2007, 2013, 7)]"
218,services/core/java/com/android/server/wm/ActivityTaskManagerService.java,[],2,1,"[(376, 377, 2)]"
219,core/java/android/content/ContentResolver.java,"['Cursor android.content.ContentResolver.query(Uri,String[],Bundle,CancellationSignal)', 'Uri android.content.ContentResolver.insert(Uri,ContentValues,Bundle)']",4,2,"[(1002, 1003, 2), (1938, 1939, 2)]"
220,services/core/java/com/android/server/am/ProcessRecord.java,[],1,1,"[(66, 66, 1)]"
221,services/core/java/com/android/server/wm/ActivityMetricsLogger.java,"['void com.android.server.wm.ActivityMetricsLogger.notifyActivityLaunched(int,ActivityRecord,boolean,boolean)', 'void com.android.server.wm.ActivityMetricsLogger.logAppTransitionMultiEvents()']",37,3,"[(81, 81, 1), (426, 431, 6), (703, 732, 30)]"
222,services/core/java/com/android/server/ConnectivityService.java,"['void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,long)']",22,1,"[(6524, 6545, 22)]"
223,services/core/java/com/android/server/audio/AudioDeviceBroker.java,['void com.android.server.audio.AudioDeviceBroker.BrokerHandler.handleMessage(Message)'],16,2,"[(931, 945, 15), (999, 999, 1)]"
224,services/core/java/com/android/server/pm/PackageManagerService.java,"['void com.android.server.pm.PackageManagerService.updateSettingsInternalLI(Package,InstallArgs,int[],PackageInstalledInfo)']",3,1,"[(15147, 15149, 3)]"
225,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],20,1,"[(181, 200, 20)]"
226,services/core/java/com/android/server/wm/ActivityStack.java,['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()'],4,2,"[(201, 202, 2), (978, 979, 2)]"
227,services/core/java/com/android/server/wm/ActivityRecord.java,['void com.android.server.wm.ActivityRecord.completeResumeLocked()'],6,1,"[(4679, 4684, 6)]"
228,services/core/java/com/android/server/am/ActivityManagerService.java,[],11,1,"[(578, 588, 11)]"
229,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,"['int com.android.settingslib.wifi.AccessPoint.getPskType(ScanResult)', 'int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)']",15,3,"[(215, 218, 4), (1811, 1812, 2), (1843, 1851, 9)]"
230,packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java,"['void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)', 'void com.android.settingslib.bluetooth.LocalBluetoothProfileManager.updateProfiles(ParcelUuid[],ParcelUuid[],Collection<LocalBluetoothProfile>,Collection<LocalBluetoothProfile>,boolean,BluetoothDevice)']",13,3,"[(33, 34, 2), (488, 492, 5), (505, 510, 6)]"
231,core/java/android/bluetooth/BluetoothCodecConfig.java,[],13,1,"[(44, 56, 13)]"
232,services/core/java/com/android/server/wm/ActivityDisplay.java,[],6,1,"[(96, 101, 6)]"
233,wifi/java/android/net/wifi/ScanResult.java,"['boolean android.net.wifi.ScanResult.is60GHz()', 'boolean android.net.wifi.ScanResult.is60GHz(int)']",10,1,"[(526, 535, 10)]"
234,wifi/java/com/android/server/wifi/BaseWifiService.java,"['int com.android.server.wifi.BaseWifiService.dppListen(String,int,boolean,boolean)', 'String com.android.server.wifi.BaseWifiService.dppGetUri(int)', 'int com.android.server.wifi.BaseWifiService.dppStartAuth(WifiDppConfig)', 'void com.android.server.wifi.BaseWifiService.dppStopListen()', 'int com.android.server.wifi.BaseWifiService.dppBootstrapGenerate(WifiDppConfig)', 'int com.android.server.wifi.BaseWifiService.getSoftApWifiGeneration()', 'int com.android.server.wifi.BaseWifiService.dppConfiguratorRemove(int)', 'String com.android.server.wifi.BaseWifiService.dppConfiguratorGetKey(int)', 'boolean com.android.server.wifi.BaseWifiService.isWifiCoverageExtendFeatureEnabled()', 'boolean com.android.server.wifi.BaseWifiService.isExtendingWifi()', 'int com.android.server.wifi.BaseWifiService.dppBootstrapRemove(int)', 'String com.android.server.wifi.BaseWifiService.getCapabilities(String)', 'int com.android.server.wifi.BaseWifiService.dppAddBootstrapQrCode(String)', 'int com.android.server.wifi.BaseWifiService.dppConfiguratorAdd(String,String,int)']",66,1,"[(548, 613, 66)]"
235,services/core/java/com/android/server/ConnectivityService.java,"['boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'boolean com.android.server.ConnectivityService.unneeded(NetworkAgentInfo,UnneededFor)', 'void com.android.server.ConnectivityService.rematchNetworkAndRequests(NetworkAgentInfo,ReapUnvalidatedNetworks,long)']",77,3,"[(3356, 3359, 4), (3367, 3369, 3), (6404, 6473, 70)]"
236,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.handleBluetoothA2dpActiveDeviceChange(BluetoothDevice,int,int,boolean,int)']",28,2,"[(274, 274, 1), (4439, 4465, 27)]"
237,services/core/java/com/android/server/am/ActivityManagerService.java,"['void com.android.server.am.ActivityManagerService.appDiedLocked(ProcessRecord,int,IApplicationThread,boolean)']",13,2,"[(578, 582, 5), (3800, 3807, 8)]"
238,packages/SettingsLib/src/com/android/settingslib/wifi/WifiUtils.java,['String com.android.settingslib.wifi.WifiUtils.getVisibilityStatus(AccessPoint)'],3,1,"[(110, 112, 3)]"
239,wifi/java/android/net/wifi/WifiInfo.java,"['void android.net.wifi.WifiInfo.setTwtSupport(boolean)', 'boolean android.net.wifi.WifiInfo.isVhtMax8SpatialStreamsSupported()', 'boolean android.net.wifi.WifiInfo.isTwtSupported()', 'void android.net.wifi.WifiInfo.setWifiGeneration(int)', 'void android.net.wifi.WifiInfo.setVhtMax8SpatialStreamsSupport(boolean)', 'String android.net.wifi.WifiInfo.removeDoubleQuotes(String)', 'int android.net.wifi.WifiInfo.getWifiGeneration()']",33,1,"[(698, 730, 33)]"
240,packages/Tethering/src/com/android/server/connectivity/tethering/TetheringConfiguration.java,[],1,1,"[(41, 41, 1)]"
241,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",12,4,"[(1892, 1897, 6), (2574, 2575, 2), (2656, 2657, 2), (2740, 2741, 2)]"
242,telephony/java/android/telephony/CellInfoNr.java,"['void android.telephony.CellInfoNr.<init>(CellInfo,long)']",3,1,"[(51, 53, 3)]"
243,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,[],2,1,"[(170, 171, 2)]"
244,telephony/java/android/telephony/DisconnectCause.java,['String android.telephony.DisconnectCause.toString(int)'],158,2,"[(357, 450, 94), (669, 732, 64)]"
245,telephony/java/android/telephony/CellIdentityNr.java,['void android.telephony.CellIdentityNr.<init>(CellIdentityNr)'],2,1,"[(75, 76, 2)]"
246,packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java,"['void com.android.systemui.statusbar.policy.WifiSignalController.<init>(Context,boolean,CallbackHandler,NetworkControllerImpl,WifiManager)']",2,1,"[(62, 63, 2)]"
247,telephony/java/com/android/internal/telephony/ISmsImplBase.java,"['int com.android.internal.telephony.ISmsImplBase.getSmsCapacityOnIccForSubscriber(int)', 'int com.android.internal.telephony.ISmsImplBase.checkSmsShortCodeDestination(int,String,String,String)']",7,1,"[(200, 206, 7)]"
248,services/core/java/com/android/server/wm/ActivityStack.java,[],3,2,"[(147, 148, 2), (173, 173, 1)]"
249,services/core/java/com/android/server/display/WifiDisplayController.java,"['void com.android.server.display.WifiDisplayController.updateWfdEnableState()', 'void com.android.server.display.WifiDisplayController.updateWfdEnableState()']",2,2,"[(347, 347, 1), (347, 347, 1)]"
250,packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java,['int com.android.settingslib.wifi.AccessPoint.getSecurity(ScanResult)'],3,1,"[(1880, 1882, 3)]"
251,core/java/android/content/ContentResolver.java,"['Uri android.content.ContentResolver.insert(Uri,ContentValues)']",1,1,"[(1863, 1863, 1)]"
252,wifi/java/android/net/wifi/WifiConfiguration.java,"['void android.net.wifi.WifiConfiguration.<init>()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",8,4,"[(1888, 1892, 5), (2568, 2568, 1), (2649, 2649, 1), (2732, 2732, 1)]"
253,wifi/java/android/net/wifi/p2p/WifiP2pWfdInfo.java,"['boolean android.net.wifi.p2p.WifiP2pWfdInfo.isWfdR2Supported()', 'void android.net.wifi.p2p.WifiP2pWfdInfo.setWfdR2Device(int)', 'String android.net.wifi.p2p.WifiP2pWfdInfo.getR2DeviceInfoHex()']",24,4,"[(38, 47, 10), (78, 82, 5), (87, 91, 5), (167, 170, 4)]"
254,packages/SystemUI/src/com/android/systemui/qs/QSCarrierGroup.java,"['void com.android.systemui.qs.QSCarrierGroup.setMobileDataIndicators(IconState,IconState,int,int,boolean,boolean,int,String,String,boolean,int,boolean)']",22,1,"[(241, 262, 22)]"
255,services/core/java/com/android/server/wm/ActivityStackSupervisor.java,[],2,1,"[(55, 56, 2)]"
256,packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java,[],1,1,"[(59, 59, 1)]"
257,wifi/java/com/android/server/wifi/BaseWifiService.java,"['boolean com.android.server.wifi.BaseWifiService.isWifiCoverageExtendFeatureEnabled()', 'int com.android.server.wifi.BaseWifiService.dppAddBootstrapQrCode(String)', 'int com.android.server.wifi.BaseWifiService.dppListen(String,int,boolean,boolean)', 'String com.android.server.wifi.BaseWifiService.getCapabilities(String)', 'boolean com.android.server.wifi.BaseWifiService.isExtendingWifi()', 'int com.android.server.wifi.BaseWifiService.dppConfiguratorRemove(int)', 'String com.android.server.wifi.BaseWifiService.dppConfiguratorGetKey(int)', 'int com.android.server.wifi.BaseWifiService.dppStartAuth(WifiDppConfig)', 'int com.android.server.wifi.BaseWifiService.dppBootstrapRemove(int)', 'int com.android.server.wifi.BaseWifiService.getSoftApWifiGeneration()', 'void com.android.server.wifi.BaseWifiService.dppStopListen()', 'String com.android.server.wifi.BaseWifiService.dppGetUri(int)', 'int com.android.server.wifi.BaseWifiService.dppBootstrapGenerate(WifiDppConfig)', 'int com.android.server.wifi.BaseWifiService.dppConfiguratorAdd(String,String,int)']",62,2,"[(551, 551, 1), (556, 616, 61)]"
258,location/java/android/location/LocationManager.java,['boolean android.location.LocationManager.addNmeaListener(NmeaListener)'],2,1,"[(1978, 1979, 2)]"
259,services/core/java/com/android/server/wm/ActivityStack.java,"['ActivityRecord com.android.server.wm.ActivityStack.topRunningActivityLocked()', 'int com.android.server.wm.ActivityStack.setBounds(Rect)']",7,2,"[(173, 173, 1), (1062, 1067, 6)]"
260,packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java,['void com.android.providers.settings.DatabaseHelper.loadGlobalSettings(SQLiteDatabase)'],8,1,"[(2571, 2578, 8)]"
261,packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java,"['void com.android.systemui.keyguard.KeyguardViewMediator.handleSetOccluded(boolean,boolean)']",2,1,"[(1256, 1257, 2)]"
262,packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java,"['void com.android.systemui.statusbar.phone.PhoneStatusBarPolicy.<init>(Context,StatusBarIconController)']",2,1,"[(189, 190, 2)]"
263,wifi/java/android/net/wifi/ScanResult.java,[],2,1,"[(498, 499, 2)]"
264,services/core/java/com/android/server/wm/DisplayRotation.java,[],17,1,"[(217, 233, 17)]"
265,services/core/java/com/android/server/wm/ActivityRecord.java,"['SurfaceControl com.android.server.wm.ActivityRecord.createAnimationBoundsLayer(Transaction)', 'int com.android.server.wm.ActivityRecord.isAppInfoGame()']",22,2,"[(418, 419, 2), (5764, 5783, 20)]"
266,packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java,"['void com.android.systemui.statusbar.policy.MobileSignalController.<init>(Context,Config,boolean,TelephonyManager,CallbackHandler,NetworkControllerImpl,SubscriptionInfo,SubscriptionDefaults,Looper)']",8,3,"[(29, 32, 4), (66, 66, 1), (137, 139, 3)]"
267,services/core/java/com/android/server/wm/ActivityDisplay.java,[],3,1,"[(44, 46, 3)]"
268,services/core/java/com/android/server/wm/ActivityStarter.java,"['int com.android.server.wm.ActivityStarter.startActivityInner(ActivityRecord,ActivityRecord,IVoiceInteractionSession,IVoiceInteractor,int,boolean,ActivityOptions,TaskRecord,boolean)', 'void com.android.server.wm.ActivityStarter.addOrReparentStartingActivity(TaskRecord,String)']",16,2,"[(1534, 1541, 8), (2438, 2445, 8)]"
269,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallbackProxy.onStaDisconnected(String,int)']",26,2,"[(3477, 3490, 14), (3532, 3543, 12)]"
270,packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java,['void com.android.systemui.statusbar.policy.NetworkControllerImpl.registerListeners()'],2,1,"[(321, 322, 2)]"
271,wifi/java/android/net/wifi/WifiInfo.java,"['String android.net.wifi.WifiInfo.toString()', 'void android.net.wifi.WifiInfo.writeToParcel(Parcel,int)']",12,3,"[(788, 791, 4), (847, 850, 4), (892, 895, 4)]"
272,packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java,"['void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaDisconnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onStaConnected(String,int)', 'void com.android.systemui.statusbar.policy.HotspotControllerImpl.onNumClientsChanged(int)']",13,1,"[(235, 247, 13)]"
273,telephony/java/android/telephony/data/ApnSetting.java,[],1,1,"[(1216, 1216, 1)]"
274,wifi/java/android/net/wifi/WifiConfiguration.java,"['String android.net.wifi.WifiConfiguration.toString()', 'void android.net.wifi.WifiConfiguration.<init>(WifiConfiguration)', 'void android.net.wifi.WifiConfiguration.writeToParcel(Parcel,int)']",6,4,"[(1931, 1931, 1), (2546, 2546, 1), (2624, 2625, 2), (2705, 2706, 2)]"
275,wifi/java/android/net/wifi/WifiManager.java,"['void android.net.wifi.WifiManager.SoftApCallback.onStaConnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onStaDisconnected(String,int)', 'void android.net.wifi.WifiManager.SoftApCallback.onNumClientsChanged(int)']",17,1,"[(3424, 3440, 17)]"
276,telephony/java/com/android/internal/telephony/ISmsImplBase.java,"['void com.android.internal.telephony.ISmsImplBase.getSmsMessagesForFinancialApp(int,String,Bundle,IFinancialSmsCallback)', 'int com.android.internal.telephony.ISmsImplBase.getSmsCapacityOnIccForSubscriber(int)']",11,1,"[(201, 211, 11)]"
277,services/core/java/com/android/server/audio/AudioService.java,"['void com.android.server.audio.AudioService.SetModeDeathHandler.binderDied()', 'void com.android.server.audio.AudioService.setMode(int,IBinder,String)', 'void com.android.server.audio.AudioService.setMode(int,IBinder,String)']",4,3,"[(3214, 3214, 1), (3238, 3239, 2), (3272, 3272, 1)]"
278,core/java/com/android/internal/widget/LockPatternUtils.java,['void com.android.internal.widget.LockPatternUtils.sanitizePassword()'],9,1,"[(834, 842, 9)]"
