,Merge,Conf_files,Conf_javas,Conf_details,Loc,Block,Loc_details
45,6fc85c43e31aad55eecd51d3b0de34715ae03810,18,13,"['packages/Tethering/src/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'wifi/java/android/net/wifi/WifiInfo.java', 'wifi/java/com/android/server/wifi/BaseWifiService.java', 'services/core/java/com/android/server/audio/AudioService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/WifiUtils.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/android/telephony/CellInfoNr.java', 'telephony/java/android/telephony/CellIdentityNr.java', 'services/core/java/com/android/server/ConnectivityService.java', 'telephony/java/android/telephony/DisconnectCause.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java']",400,21,"[1, 33, 66, 28, 2, 3, 13, 3, 2, 77, 158, 12, 2]"
46,5358a994b854c7a6627858c48d6947e8acff6ea9,12,8,"['wifi/java/android/net/wifi/p2p/WifiP2pWfdInfo.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/display/WifiDisplayController.java', 'core/java/android/content/ContentResolver.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'packages/SystemUI/src/com/android/systemui/qs/QSCarrierGroup.java']",70,16,"[24, 3, 7, 2, 1, 8, 3, 22]"
47,edb6252578f9b76151e5125a7fb1b16823a68418,32,17,"['packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'wifi/java/com/android/server/wifi/BaseWifiService.java', 'services/core/java/com/android/server/wm/ActivityDisplay.java', 'wifi/java/android/net/wifi/WifiManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PhoneStatusBarPolicy.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'wifi/java/android/net/wifi/ScanResult.java', 'wifi/java/android/net/wifi/WifiInfo.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'packages/SystemUI/src/com/android/systemui/keyguard/KeyguardViewMediator.java', 'location/java/android/location/LocationManager.java', 'services/core/java/com/android/server/wm/ActivityStackSupervisor.java', 'services/core/java/com/android/server/wm/DisplayRotation.java', 'services/core/java/com/android/server/wm/ActivityRecord.java']",194,26,"[8, 16, 62, 3, 26, 1, 2, 8, 2, 12, 7, 2, 2, 2, 2, 17, 22]"
48,1a06b5ab8af3c54728101c4dff83c8b5a6113ba9,1,1,['packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java'],4,1,[4]
49,240d78276b3206717587bea012131945c6f60179,7,6,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'wifi/java/android/net/wifi/WifiManager.java', 'telephony/java/android/telephony/data/ApnSetting.java', 'wifi/java/android/net/wifi/WifiConfiguration.java']",37,7,"[13, 17, 1, 6]"
50,7c6cc72e18cc1df5205fd2bc47664e6cc2534ad2,33,27,"['services/core/java/com/android/server/audio/AudioDeviceBroker.java', 'services/core/java/com/android/server/am/OomAdjuster.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'telephony/java/com/android/internal/telephony/uicc/IccUtils.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java', 'packages/SystemUI/src/com/android/systemui/util/sensors/AsyncSensorManager.java', 'services/core/java/com/android/server/connectivity/Tethering.java', 'wifi/java/com/android/server/wifi/BaseWifiService.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'core/java/com/android/internal/os/ZygoteInit.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'core/java/com/android/internal/widget/LockPatternUtils.java', 'services/core/java/com/android/server/wm/ScreenRotationAnimation.java', 'telephony/java/android/telephony/ServiceState.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'wifi/java/android/net/wifi/WifiInfo.java', 'core/java/android/hardware/camera2/CameraManager.java', 'packages/SystemUI/src/com/android/systemui/qs/QSPanel.java', 'location/java/android/location/LocationManager.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'telephony/java/android/telephony/SmsManager.java', 'services/core/java/com/android/server/audio/AudioService.java', 'core/java/android/net/ConnectivityManager.java', 'services/net/java/android/net/ip/IpServer.java', 'services/core/java/com/android/server/wm/ActivityRecord.java']",1201,73,"[39, 108, 1, 26, 5, 255, 2, 3, 8, 46, 24, 4, 11, 9, 20, 1, 3, 9, 36, 2, 287, 69, 144, 4, 5, 5, 75]"
51,fa63f69f0fdfc50fe92caa22dbe1b4b120807ed2,24,20,"['services/core/java/com/android/server/audio/AudioDeviceBroker.java', 'packages/SystemUI/src/com/android/systemui/classifier/brightline/BrightLineFalsingManager.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeFactory.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeSensors.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/KeyguardBottomAreaView.java', 'packages/SystemUI/tests/src/com/android/systemui/classifier/FalsingManagerProxyTest.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'telephony/java/com/android/internal/telephony/TelephonyProperties.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/SystemUI/src/com/android/systemui/classifier/FalsingManagerProxy.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'packages/SystemUI/src/com/android/systemui/statusbar/notification/collection/NotificationEntry.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'services/core/java/com/android/server/audio/AudioService.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'core/java/android/provider/Settings.java']",895,34,"[22, 2, 2, 6, 101, 1, 4, 190, 29, 4, 0, 14, 10, 4, 3, 70, 71, 15, 2, 345]"
52,18970c4d9d55a44040fe6fb762dac93a077c64b5,136,48,"['core/java/com/android/internal/policy/DecorView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/LockIcon.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java', 'telephony/java/com/android/internal/telephony/cdma/SmsMessage.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'services/core/java/com/android/server/wm/TaskChangeNotificationController.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'core/java/com/android/internal/os/Zygote.java', 'packages/SystemUI/src/com/android/systemui/statusbar/notification/row/wrapper/NotificationMediaTemplateViewWrapper.java', 'services/java/com/android/server/SystemServer.java', 'services/tests/mockingservicestests/src/com/android/server/appop/AppOpsServiceTest.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/ConnectivityService.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeSensors.java', 'packages/SystemUI/src/com/android/systemui/keyguard/KeyguardSliceProvider.java', 'services/core/java/com/android/server/wm/ActivityDisplay.java', 'packages/SystemUI/tests/src/com/android/systemui/keyguard/KeyguardSliceProviderTest.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/locksettings/PasswordSlotManager.java', 'packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'services/core/java/com/android/server/display/WifiDisplayController.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/notification/stack/NotificationStackScrollLayout.java', 'services/core/java/com/android/server/WiredAccessoryManager.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java', 'services/core/java/com/android/server/audio/AudioDeviceBroker.java', 'services/core/java/com/android/server/am/OomAdjuster.java', 'services/core/java/com/android/server/locksettings/SyntheticPasswordManager.java', 'core/java/android/view/ViewRootImpl.java', 'packages/SystemUI/src/com/android/systemui/classifier/FalsingManagerProxy.java', 'packages/SystemUI/src/com/android/systemui/statusbar/notification/collection/NotificationEntry.java', 'core/java/com/android/internal/widget/LockPatternUtils.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/BiometricUnlockController.java', 'location/java/android/location/LocationManager.java', 'core/java/android/app/TaskStackListener.java', 'telephony/java/android/telephony/DisconnectCause.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java', 'packages/SystemUI/shared/src/com/android/systemui/shared/system/TaskStackChangeListeners.java', 'services/core/java/com/android/server/appop/HistoricalRegistry.java', 'packages/SystemUI/src/com/android/systemui/classifier/brightline/BrightLineFalsingManager.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeFactory.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/wm/ScreenRotationAnimation.java']",985,99,"[9, 19, 1, 4, 8, 0, 2, 3, 17, 50, 0, 1, 19, 0, 4, 2, 0, 166, 65, 1, 3, 11, 4, 12, 1, 1, 1, 5, 12, 10, 2, 0, 0, 17, 14, 274, 10, 1, 0, 158, 5, 0, 0, 3, 1, 7, 1, 61]"
53,7fe8671fd7b5388dd9be6295dbea6d31209468f9,93,11,"['core/java/android/net/NetworkUtils.java', 'services/core/java/com/android/server/wm/TaskChangeNotificationController.java', 'core/java/com/android/internal/os/Zygote.java', 'core/java/android/net/DnsResolver.java', 'services/autofill/java/com/android/server/autofill/RemoteFillService.java', 'core/java/android/app/TaskStackListener.java', 'telephony/java/android/telephony/DisconnectCause.java', 'packages/SystemUI/shared/src/com/android/systemui/shared/system/TaskStackChangeListeners.java', 'core/java/android/permission/PermissionControllerManager.java', 'services/core/java/com/android/server/appop/HistoricalRegistry.java']",878,24,"[3, 11, 42, 3, 19, 1, 158, 6, 594, 41]"
54,6cd401a9f8725b2f40aba5680590169efefbe6c1,1,0,[],0,0,[]
55,d9fdf7757f00d54aed67f4370e4479adf48e11af,1,1,['core/java/com/android/internal/os/ZygoteInit.java'],12,1,[12]
56,6445e9361550e1306d29713dd600481e125f88a8,1,1,['core/java/com/android/internal/os/ZygoteInit.java'],4,1,[4]
57,188a21cc8ac704f36fd3f2984b4da86307ab7949,1,1,['packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java'],1,1,[1]
58,3454c1e1aa1d155fe2246ce2627cf58e934397e9,2,2,"['services/core/java/com/android/server/am/ActivityManagerConstants.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java']",52,2,"[3, 49]"
59,a97ca47ee3713a075711c311c49e3951264007ef,1,1,['location/java/android/location/LocationManager.java'],2,1,[2]
60,9caf34febf01086c96266e38d024f7a0315b892d,7,6,"['wifi/java/android/net/wifi/ScanResult.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'services/core/java/com/android/server/Watchdog.java', 'telephony/java/android/telephony/SmsManager.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java']",28,6,"[3, 2, 10, 3, 8, 2]"
61,89cad5d93a5083474840e90d08d6e4aec5833932,5,4,"['packages/SystemUI/src/com/android/keyguard/KeyguardSimPukView.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeService.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java']",17,4,"[1, 1, 4, 11]"
62,1eef3e1566be8570a0f7a856f12f8992f7d34824,5,4,"['core/java/android/bluetooth/BluetoothHeadset.java', 'core/java/android/bluetooth/BluetoothHearingAid.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SystemUI/src/com/android/systemui/qs/tiles/HotspotTile.java']",63,6,"[13, 31, 12, 7]"
63,f9f9f03acdeb05e6978feca02f6ef20ff57d06bc,1,1,['packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java'],4,1,[4]
64,4a30c150e58ec67edb92a7bec5ea48cebd6b90d4,12,10,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'telephony/java/com/android/internal/telephony/TelephonyProperties.java', 'packages/SystemUI/src/com/android/systemui/qs/QSPanel.java', 'packages/SystemUI/src/com/android/systemui/statusbar/StatusBarMobileView.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'packages/NetworkStack/src/android/net/dhcp/DhcpPacket.java']",68,14,"[1, 30, 2, 1, 2, 6, 12, 1, 10, 3]"
65,b576b28ececdf87e488eaf196c28e48371784746,4,3,"['packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'services/core/java/com/android/server/audio/AudioService.java']",130,6,"[1, 126, 3]"
66,2b252c526c654de6d04ec0165b4b8f039b37f82b,2,2,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java']",6,2,"[1, 5]"
67,6e44ad255823e1b7f2b23386d61af655c19adb49,18,13,"['tests/net/java/com/android/server/ConnectivityServiceTest.java', 'services/core/java/com/android/server/wm/TaskTapPointerEventListener.java', 'services/core/java/com/android/server/connectivity/tethering/UpstreamNetworkMonitor.java', 'services/core/java/com/android/server/connectivity/KeepaliveTracker.java', 'core/java/android/net/ConnectivityManager.java', 'services/core/java/com/android/server/connectivity/NetworkNotificationManager.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/net/NetworkPolicyManagerService.java', 'services/core/java/com/android/server/audio/BtHelper.java', 'services/core/java/com/android/server/Watchdog.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java']",109,26,"[14, 53, 2, 6, 0, 2, 1, 2, 1, 1, 1, 18, 8]"
68,2775a5a9b030266a910301e8b464811acafcd5fa,18,14,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java', 'packages/SystemUI/tests/src/com/android/systemui/statusbar/policy/NetworkControllerBaseTest.java', 'services/core/java/com/android/server/audio/AudioService.java', 'location/java/android/location/LocationManager.java', 'core/java/android/content/pm/ApplicationInfo.java', 'core/java/android/service/carrier/CarrierIdentifier.java', 'packages/SystemUI/tests/src/com/android/systemui/qs/QSFooterImplTest.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SystemUI/src/com/android/systemui/qs/QSFooterImpl.java', 'location/java/com/android/internal/location/GpsNetInitiatedHandler.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/java/com/android/server/SystemServer.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/am/ActiveServices.java']",959,34,"[446, 2, 3, 70, 3, 19, 113, 1, 158, 1, 6, 36, 70, 31]"
69,e449737f6ea4d11d082f1cdec4d067f64d5ba95e,3,3,"['packages/SystemUI/src/com/android/keyguard/CarrierTextController.java', 'services/core/java/com/android/server/display/LocalDisplayAdapter.java', 'services/core/java/com/android/server/wm/ActivityStack.java']",19,4,"[14, 3, 2]"
70,3a5272699e3e16fbfdc397480898bb27abeb2caa,5,4,"['packages/SettingsProvider/src/com/android/providers/settings/DatabaseHelper.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'services/core/java/com/android/server/locksettings/LockSettingsService.java', 'services/core/java/com/android/server/connectivity/Nat464Xlat.java']",84,5,"[2, 28, 53, 1]"
71,6e3be19b8a58c265a2c3ff4b9cbabdb6a4ae9bf6,9,9,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'services/core/java/com/android/server/wm/WindowStateAnimator.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/android/provider/Settings.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'services/core/java/com/android/server/am/ActivityRecord.java']",156,9,"[15, 1, 1, 4, 9, 12, 1, 12, 101]"
72,cf03be865b65f49562f1e442ee0e7510ee597aa8,5,5,"['telephony/java/com/android/internal/telephony/cdma/BearerData.java', 'services/core/java/com/android/server/WiredAccessoryManager.java', 'services/core/java/com/android/server/connectivity/tethering/TetheringConfiguration.java', 'services/core/java/com/android/server/ConnectivityService.java', 'telephony/java/com/android/internal/telephony/cdma/SmsMessage.java']",27,7,"[2, 12, 9, 1, 3]"
73,81b587a542e8381268a9ba8e7461712ef23cd11f,9,8,"['services/core/java/com/android/server/am/OomAdjuster.java', 'media/java/android/media/MediaCodecInfo.java', 'services/core/java/com/android/server/wm/ActivityDisplay.java', 'services/core/java/com/android/server/wm/DisplayPolicy.java', 'services/core/java/com/android/server/display/LocalDisplayAdapter.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'services/core/java/com/android/server/audio/AudioDeviceInventory.java']",95,8,"[20, 5, 2, 1, 4, 32, 29, 2]"
74,567b4cf7b54062947b5eabe6ecef7b70fbb7301b,15,11,"['core/java/android/bluetooth/BluetoothAdapter.java', 'services/core/java/com/android/server/audio/AudioService.java', 'wifi/java/com/android/server/wifi/BaseWifiService.java', 'services/core/java/com/android/server/am/ActivityManagerConstants.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/LocationManagerService.java', 'packages/SystemUI/src/com/android/keyguard/CarrierText.java', 'core/java/android/view/SurfaceControl.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'core/java/android/provider/Settings.java']",1402,33,"[5, 1070, 53, 2, 1, 5, 170, 11, 73, 1, 11]"
75,88b45c586d461df38b866d529bc98d1dfa3e8838,21,14,"['services/net/java/android/net/ip/IpClient.java', 'telephony/java/android/telephony/ims/ImsCallSession.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/LocationManagerService.java', 'core/java/android/bluetooth/BluetoothAdapter.java', 'telephony/java/android/telephony/ims/ImsCallSessionListener.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'telephony/java/android/telephony/ims/compat/stub/ImsCallSessionImplBase.java', 'services/core/java/com/android/server/wm/ActivityStack.java', 'telecomm/java/android/telecom/Connection.java', 'media/java/android/media/MediaCodecInfo.java', 'services/core/java/com/android/server/connectivity/NetworkAgentInfo.java', 'services/core/java/com/android/server/ConnectivityService.java', 'wifi/java/android/net/wifi/WifiConfiguration.java']",1143,22,"[179, 15, 711, 171, 8, 8, 6, 2, 2, 12, 5, 8, 1, 15]"
76,657230bb5e95ec8560c534360cac5a25fd743129,21,16,"['packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'services/core/java/com/android/server/LocationManagerService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/TelephonyIcons.java', 'services/core/java/com/android/server/pm/PackageVerificationState.java', 'telephony/java/com/android/internal/telephony/RILConstants.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'media/java/android/media/MediaRecorder.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/WifiTracker.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPinView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java', 'telecomm/java/android/telecom/Connection.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardSimPukView.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'services/core/java/com/android/server/ConnectivityService.java']",183,20,"[1, 10, 67, 12, 31, 22, 12, 3, 1, 0, 12, 2, 6, 1, 3, 0]"
77,587cb520382d349c91bd59ada23fbefcdb44314f,4,3,"['packages/SystemUI/src/com/android/systemui/qs/QSPanel.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/android/telephony/CarrierConfigManager.java']",6,3,"[4, 1, 1]"
78,8d21ad0d966c1e9f96e5a65144efad2582391957,11,11,"['services/core/java/com/android/server/wm/ActivityStack.java', 'services/core/java/com/android/server/connectivity/Tethering.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'services/core/java/com/android/server/wm/ActivityStackSupervisor.java', 'core/java/android/service/carrier/CarrierIdentifier.java', 'services/core/java/com/android/server/wm/ActivityRecord.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/wm/ActivityTaskManagerService.java', 'services/core/java/com/android/server/wm/ActivityStarter.java', 'wifi/java/android/net/wifi/p2p/WifiP2pManager.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java']",657,25,"[13, 2, 232, 336, 38, 11, 10, 1, 8, 5, 1]"
79,b76115be4efabffaa6febc57cec47acc2f933c79,34,27,"['services/core/java/com/android/server/wm/DisplayContent.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBarIconList.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'media/java/android/media/MediaFormat.java', 'wifi/java/android/net/wifi/WifiManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'services/core/java/com/android/server/location/GnssLocationProvider.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'services/core/java/com/android/server/am/ActiveServices.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'wifi/java/android/net/wifi/ScanResult.java', 'media/java/android/media/AudioFormat.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPointPreference.java', 'services/core/java/com/android/server/connectivity/Nat464Xlat.java', 'telephony/java/android/telephony/DisconnectCause.java', 'wifi/java/android/net/wifi/p2p/WifiP2pManager.java', 'packages/SettingsLib/src/com/android/settingslib/wifi/AccessPoint.java', 'services/tests/uiservicestests/src/com/android/server/notification/NotificationRecordTest.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/fuelgauge/PowerWhitelistBackendTest.java', 'wifi/java/android/net/wifi/WifiConfiguration.java', 'core/java/android/app/Instrumentation.java', 'core/java/android/provider/Settings.java']",677,52,"[5, 1, 8, 11, 208, 1, 75, 3, 10, 5, 24, 65, 5, 9, 111, 6, 14, 2, 7, 1, 97, 3, 6]"
80,ba167de93776a7e5d1b347d1ee646e161cf24ce5,7,5,"['services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'services/core/java/com/android/server/Watchdog.java', 'services/core/java/com/android/server/am/ActivityStarter.java', 'services/core/java/com/android/server/ConnectivityService.java']",554,9,"[67, 475, 2, 7, 3]"
81,db8a16a19bc4c35bc8ba2ff9a3fd4341177e1e26,3,3,"['services/core/java/com/android/server/am/ActivityStack.java', 'services/accessibility/java/com/android/server/accessibility/UiAutomationManager.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/NavigationBarFragment.java']",9,4,"[2, 2, 5]"
82,ddcaa93e851eb5e57692799446f2ef3fe31436ae,13,10,"['services/core/java/com/android/server/wm/TaskTapPointerEventListener.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/HotspotControllerImpl.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'services/core/java/com/android/server/ConnectivityService.java', 'telephony/java/android/telephony/DisconnectCause.java', 'telecomm/java/android/telecom/TelecomManager.java', 'services/core/java/com/android/server/am/ActivityRecord.java']",271,13,"[3, 1, 11, 15, 17, 6, 68, 64, 5, 81]"
83,2edeff882ab756e76b3a028a1568d8774ddc0257,20,17,"['services/net/java/android/net/dhcp/DhcpPacket.java', 'services/core/java/com/android/server/am/ActivityStackSupervisor.java', 'telephony/java/android/telephony/CarrierConfigManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java', 'wifi/java/android/net/wifi/WifiManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/CachedBluetoothDevice.java', 'media/java/android/media/MediaFile.java', 'core/java/android/bluetooth/le/ScanRecord.java', 'services/core/java/com/android/server/Watchdog.java', 'core/java/android/bluetooth/le/ScanFilter.java', 'core/java/android/provider/Settings.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/MobileSignalController.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'services/core/java/com/android/server/wm/ScreenRotationAnimation.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'telephony/java/android/telephony/ims/ImsReasonInfo.java']",493,27,"[8, 62, 1, 1, 182, 7, 200, 4, 6, 7, 2, 2, 3, 2, 2, 4]"
84,1730c08a2fd38f0ff8135692a855ada865130939,20,18,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/PanelView.java', 'services/core/java/com/android/server/wm/WindowManagerService.java', 'core/java/android/bluetooth/BluetoothCodecConfig.java', 'services/core/java/com/android/server/policy/PhoneWindowManager.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/BluetoothEventManager.java', 'core/java/android/util/TrustedTime.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardUpdateMonitor.java', 'wifi/java/android/net/wifi/WifiManager.java', 'packages/SettingsLib/tests/robotests/src/com/android/settingslib/bluetooth/A2dpProfileTest.java', 'packages/SettingsLib/src/com/android/settingslib/bluetooth/LocalBluetoothProfileManager.java', 'telephony/java/com/android/internal/telephony/ISmsImplBase.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'core/java/android/nfc/cardemulation/ApduServiceInfo.java', 'services/core/java/com/android/server/ConnectivityService.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'packages/SystemUI/src/com/android/systemui/statusbar/policy/WifiSignalController.java', 'core/java/android/nfc/cardemulation/AidGroup.java', 'core/java/android/provider/Settings.java']",402,25,"[3, 7, 3, 5, 6, 6, 1, 185, 1, 7, 6, 2, 3, 68, 89, 3, 5, 2]"
