,Merge,Conf_files,Conf_javas,Conf_details,Loc,Block,Loc_details
0,4004504ae0acffa1ab4966348d51e6dbbf3307f4,2,2,"['location/java/com/android/internal/location/GpsNetInitiatedHandler.java', 'packages/SystemUI/src/com/android/systemui/statusbar/phone/StatusBar.java']",5,3,"[4, 1]"
1,7100a7fa7244d86adf9e33b9079ce2a355e2a525,8,5,"['packages/SystemUI/src/com/android/systemui/qs/PagedTileLayout.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'telephony/java/android/provider/Telephony.java', 'packages/SystemUI/src/com/android/systemui/globalactions/GlobalActionsDialog.java', 'core/java/android/provider/Settings.java']",196,9,"[2, 12, 0, 8, 174]"
2,d1b6a494709856ef85fc42345d5baaf18e5dd949,4,4,"['services/java/com/android/server/SystemServer.java', 'services/core/java/com/android/server/am/ActivityManagerService.java', 'packages/SystemUI/src/com/android/systemui/ScreenDecorations.java', 'services/core/java/com/android/server/PinnerService.java']",27,4,"[0, 1, 6, 20]"
