,Merge,Conf_files,Conf_javas,Conf_details,Loc,Loc_details
0,3c3bfc56242810ad6014da883b3dc9809244bd99,1,1,['packages/SystemUI/tests/src/com/android/systemui/qs/tiles/dialog/InternetDialogTest.java'],4,[4]
1,3f36a7788267a572e10d7839edaf49db9ddc9ab8,19,17,"['packages/SystemUI/src/com/android/keyguard/LockIconView.java', 'packages/SystemUI/src/com/android/keyguard/LockIconViewController.java', 'services/core/java/com/android/server/display/DisplayModeDirector.java', 'packages/SystemUI/src/com/android/systemui/biometrics/UdfpsKeyguardViewController.java', 'packages/SystemUI/src/com/android/systemui/biometrics/UdfpsEnrollProgressBarDrawable.java', 'services/tests/servicestests/src/com/android/server/display/DisplayModeDirectorTest.java', 'packages/SystemUI/src/com/android/systemui/statusbar/KeyguardIndicationController.java', 'packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/NotificationShadeWindowViewTest.java', 'packages/SystemUI/src/com/android/systemui/biometrics/AuthController.java', 'packages/SystemUI/src/com/android/systemui/biometrics/UdfpsController.java', 'packages/SystemUI/tests/src/com/android/systemui/statusbar/phone/StatusBarTest.java', 'packages/SystemUI/tests/src/com/android/systemui/doze/DozeScreenBrightnessTest.java', 'packages/SystemUI/src/com/android/systemui/biometrics/UdfpsEnrollView.java', 'packages/SystemUI/src/com/android/systemui/biometrics/UdfpsEnrollHelper.java', 'packages/SystemUI/src/com/android/systemui/doze/DozeScreenBrightness.java', 'packages/SystemUI/tests/src/com/android/systemui/qs/QSTileHostTest.java', 'packages/SystemUI/tests/src/com/android/systemui/biometrics/UdfpsKeyguardViewControllerTest.java']",303,"[19, 2, 30, 12, 88, 28, 1, 4, 4, 3, 28, 6, 6, 12, 2, 0, 58]"
2,901b13b3f7c6f458366fbc62f9046226490965fc,3,3,"['packages/SystemUI/src/com/android/systemui/statusbar/phone/fragment/CollapsedStatusBarFragment.java', 'services/core/java/com/android/server/BluetoothManagerService.java', 'packages/SettingsProvider/src/android/provider/settings/backup/SecureSettings.java']",19,"[1, 17, 1]"
