,Merge,Conf_files,Conf_javas,Conf_details,Loc,Loc_details
0,e15313dd5c01373f4e046366a36472a1913e3e39,13,9,"['packages/SystemUI/src/com/android/systemui/statusbar/policy/NetworkControllerImpl.java', 'packages/SystemUI/src/com/android/keyguard/KeyguardClockSwitchController.java', 'services/tests/mockingservicestests/src/com/android/server/sensorprivacy/SensorPrivacyServiceMockingTest.java', 'core/java/android/hardware/fingerprint/FingerprintManager.java', 'core/java/android/hardware/face/FaceManager.java', 'packages/SystemUI/src/com/android/systemui/Dependency.java', 'core/java/android/hardware/camera2/impl/CameraAdvancedExtensionSessionImpl.java', 'services/core/java/com/android/server/pm/PackageManagerService.java', 'packages/SystemUI/tests/src/com/android/systemui/qs/QSTileHostTest.java']",120,"[5, 2, 88, 3, 0, 1, 16, 5, 0]"
1,d55451f69f9b28590f6703550c548800748146b1,1,1,['packages/SystemUI/src/com/android/systemui/statusbar/phone/fragment/CollapsedStatusBarFragment.java'],1,[1]
